City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Dharchula,IN,2022-03-26 20:55:46,29.85,80.5333,60.03,21,0,8.37
297,Yulara,AU,2022-03-26 20:55:46,-25.2406,130.9889,64.24,32,0,6.91
298,Foz Do Iguacu,BR,2022-03-26 20:55:46,-25.5478,-54.5881,81.52,47,20,4.61
299,Ilulissat,GL,2022-03-26 20:55:47,69.2167,-51.1,15.24,80,100,3.62
300,Berezovka,BY,2022-03-26 20:55:47,53.7214,25.4993,32.09,65,61,19.3
301,Puteyets,RU,2022-03-26 20:55:48,65.1716,57.091,15.89,93,100,9.69
302,Arvika,SE,2022-03-26 20:55:48,59.6553,12.5852,32.61,66,99,1.81
303,Sangar,RU,2022-03-26 20:55:49,63.9242,127.4739,-7.37,98,93,3.76
304,Rosetta,EG,2022-03-26 20:55:49,31.4044,30.4164,56.73,75,0,11.83
305,Olafsvik,IS,2022-03-26 20:55:49,64.8945,-23.7142,36.72,74,100,18.79
306,Yeniseysk,RU,2022-03-26 20:55:50,58.4497,92.1703,13.69,87,100,11.86
307,Bethel,US,2022-03-26 20:55:50,41.3712,-73.414,47.01,80,99,4.0
308,Magadan,RU,2022-03-26 20:55:51,59.5667,150.8,1.4,82,13,6.96
309,Honningsvag,NO,2022-03-26 20:55:51,70.9821,25.9704,26.35,63,75,17.27
310,Coihaique,CL,2022-03-26 20:54:02,-45.5752,-72.0662,57.81,71,75,3.44
311,Stromness,GB,2022-03-26 20:55:52,58.965,-3.296,42.76,86,86,9.06
312,Hami,CN,2022-03-26 20:55:52,42.8,93.45,45.21,29,83,3.6
313,Dikson,RU,2022-03-26 20:55:53,73.5069,80.5464,-5.42,95,100,13.98
314,Haapiti,PF,2022-03-26 20:55:53,-17.5667,-149.8667,83.93,71,73,13.42
315,Olinda,BR,2022-03-26 20:55:53,-8.0089,-34.8553,83.93,79,75,6.91
316,Onega,RU,2022-03-26 20:56:54,63.9061,38.1404,20.14,71,100,21.52
317,Along,IN,2022-03-26 20:56:54,28.1667,94.7667,63.68,79,96,1.43
318,Phuket,TH,2022-03-26 20:54:42,8.0,98.25,88.12,92,20,0.0
319,Nago,JP,2022-03-26 20:56:55,26.5881,127.9761,63.03,93,100,11.23
320,Sambava,MG,2022-03-26 20:56:55,-14.2667,50.1667,78.64,87,5,5.66
321,Kaeo,NZ,2022-03-26 20:56:56,-35.1,173.7833,63.32,89,3,4.59
322,Phan Thiet,VN,2022-03-26 20:56:56,10.9333,108.1,77.61,86,3,2.55
323,Riyadh,SA,2022-03-26 20:52:51,24.6877,46.7219,60.94,22,0,9.86
324,Leticia,CO,2022-03-26 20:56:57,-4.2153,-69.9406,87.85,66,75,3.44
325,Ingham,US,2022-03-26 20:56:57,42.6,-84.3833,32.16,79,100,17.27
326,Maraa,BR,2022-03-26 20:56:58,-1.8333,-65.3667,81.5,91,95,1.68
327,Zhigansk,RU,2022-03-26 20:56:58,66.7697,123.3711,1.42,98,100,8.81
328,Nacozari,MX,2022-03-26 20:56:59,25.3366,-108.2574,87.12,28,100,11.45
329,Marsh Harbour,BS,2022-03-26 20:56:59,26.5412,-77.0636,72.36,55,4,15.41
330,Russell,US,2022-03-26 20:57:00,32.3502,-85.1999,70.75,20,0,18.41
331,Luneville,FR,2022-03-26 20:57:00,48.6,6.5,54.82,66,0,7.87
332,Shaunavon,CA,2022-03-26 20:57:01,49.6501,-108.4181,37.18,35,100,16.22
333,Tabas,IR,2022-03-26 20:57:01,33.5959,56.9244,58.77,19,0,7.16
334,Praia,CV,2022-03-26 20:57:02,14.9215,-23.5087,70.34,68,20,13.8
335,Peniche,PT,2022-03-26 20:57:02,39.3558,-9.3811,59.29,86,70,7.23
336,Zhangye,CN,2022-03-26 20:57:03,38.9342,100.4517,38.43,31,47,2.48
337,Jinka,ET,2022-03-26 20:57:04,5.65,36.65,65.14,76,100,2.55
338,Zarnovica,SK,2022-03-26 20:57:04,48.4812,18.7157,56.39,71,99,4.7
339,Parabel,RU,2022-03-26 20:57:05,58.6978,81.4825,9.19,94,7,8.37
340,Taoudenni,ML,2022-03-26 20:57:05,22.6783,-3.9836,85.86,13,34,8.34
341,Fomboni,KM,2022-03-26 20:57:06,-12.28,43.7425,83.46,73,63,3.6
342,Jalu,LY,2022-03-26 20:57:06,29.0331,21.5482,60.94,21,0,9.98
343,Jacareacanga,BR,2022-03-26 20:57:07,-6.2222,-57.7528,85.82,69,73,3.4
344,Roma,US,2022-03-26 20:57:07,43.2128,-75.4557,46.81,75,99,13.0
345,Salekhard,RU,2022-03-26 20:57:07,66.53,66.6019,-8.37,100,64,7.72
346,Shubarshi,KZ,2022-03-26 20:57:08,48.5872,57.1869,29.77,89,100,9.37
347,Bilma,NE,2022-03-26 20:57:09,18.6853,12.9164,75.58,11,54,7.67
348,Smithers,CA,2022-03-26 20:57:09,54.7804,-127.1743,39.52,81,100,3.44
349,Koceljeva,RS,2022-03-26 20:57:10,44.4736,19.8117,51.37,50,0,5.48
350,Mae Hong Son,TH,2022-03-26 20:57:10,19.3003,97.9685,71.55,60,7,0.89
351,Harindanga,IN,2022-03-26 20:57:11,22.0383,88.3214,78.53,92,26,10.22
352,Lunenburg,CA,2022-03-26 20:57:11,44.3835,-64.3155,55.49,71,83,21.85
353,Kapit,MY,2022-03-26 20:57:11,2.0167,112.9333,73.42,100,100,1.19
354,Antofagasta,CL,2022-03-26 20:56:03,-23.65,-70.4,67.28,74,24,8.46
355,Leh,IN,2022-03-26 20:57:13,34.1667,77.5833,15.13,50,0,3.42
356,Champerico,GT,2022-03-26 20:57:13,14.3,-91.9167,93.74,64,40,13.02
357,Xining,CN,2022-03-26 20:55:54,36.6167,101.7667,31.39,58,77,1.14
358,Kokopo,PG,2022-03-26 20:57:14,-4.352,152.2633,77.7,84,100,2.77
359,Boa Vista,BR,2022-03-26 20:57:14,2.8197,-60.6733,87.78,51,40,11.5
360,Ville-Marie,CA,2022-03-26 20:58:15,47.3335,-79.433,30.2,92,100,15.08
361,La Belgica,BO,2022-03-26 20:58:15,-17.55,-63.2167,83.28,39,40,5.75
362,Evensk,RU,2022-03-26 20:57:22,61.95,159.2333,4.98,77,87,5.84
363,Qaqortoq,GL,2022-03-26 20:58:16,60.7167,-46.0333,23.47,78,31,1.41
364,Karakol,KG,2022-03-26 20:58:16,42.4907,78.3936,36.16,73,100,4.05
365,Sao Joao Da Barra,BR,2022-03-26 20:54:16,-21.6403,-41.0511,86.09,86,28,14.25
366,Bengkulu,ID,2022-03-26 20:58:17,-3.8004,102.2655,75.4,89,81,6.96
367,Jaora,IN,2022-03-26 20:58:17,23.6333,75.1333,79.5,14,0,6.26
368,Laredo,US,2022-03-26 20:54:48,27.5064,-99.5075,93.49,8,0,10.36
369,Ayr,GB,2022-03-26 20:58:18,55.4627,-4.6339,49.98,76,0,2.3
370,Yerbogachen,RU,2022-03-26 20:58:18,61.2767,108.0108,17.69,89,100,8.43
371,Chorozinho,BR,2022-03-26 20:58:19,-4.3003,-38.4978,75.16,95,100,3.71
372,Hirara,JP,2022-03-26 20:58:19,24.8,125.2833,68.68,91,100,24.23
373,Iralaya,HN,2022-03-26 20:58:19,15.0,-83.2333,82.58,58,11,11.39
374,Tabou,CI,2022-03-26 20:58:20,4.423,-7.3528,79.84,87,100,8.25
375,Livingstone,ZM,2022-03-26 20:58:20,-17.8419,25.8543,69.04,85,5,0.96
376,Kidal,ML,2022-03-26 20:58:21,18.4411,1.4078,86.52,11,26,13.44
377,Mahad,IN,2022-03-26 20:58:21,18.0833,73.4167,76.71,75,14,1.52
378,Verkhovazhye,RU,2022-03-26 20:58:21,60.7472,42.0465,31.39,95,100,8.12
379,Aykhal,RU,2022-03-26 20:58:22,66.0,111.5,3.79,100,100,3.49
380,Novogurovskiy,RU,2022-03-26 20:58:22,54.4678,37.3428,31.55,86,48,16.06
381,Kaitangata,NZ,2022-03-26 20:58:22,-46.2817,169.8464,52.84,89,30,2.95
382,Nueva Guinea,NI,2022-03-26 20:58:23,11.6876,-84.4562,86.25,44,89,14.9
383,Itoman,JP,2022-03-26 20:58:23,26.1247,127.6694,64.42,94,100,16.11
384,Hammerfest,NO,2022-03-26 20:58:24,70.6634,23.6821,23.45,74,75,4.61
385,Beyneu,KZ,2022-03-26 20:58:24,45.3167,55.2,36.66,83,100,14.29
386,Dauriya,RU,2022-03-26 20:58:24,49.9333,116.8667,18.43,64,7,11.23
387,Mirnyy,RU,2022-03-26 20:53:58,62.5353,113.9611,-2.22,100,93,3.24
388,Sorkjosen,NO,2022-03-26 20:58:25,69.8,20.9333,24.8,68,75,10.36
389,Sribne,UA,2022-03-26 20:58:26,50.6638,32.9187,39.69,60,97,18.32
390,Promyshlennyy,RU,2022-03-26 20:58:26,67.5833,63.9167,-9.29,100,88,4.32
391,Meulaboh,ID,2022-03-26 20:58:26,4.1363,96.1285,77.67,84,86,4.45
392,Beauceville,CA,2022-03-26 20:58:27,46.2179,-70.7787,38.86,65,100,2.3
393,Tashtagol,RU,2022-03-26 20:58:27,52.7657,87.8894,17.19,99,100,2.68
394,Thunder Bay,CA,2022-03-26 20:54:22,48.4001,-89.3168,23.29,46,40,18.41
395,Richards Bay,ZA,2022-03-26 20:58:28,-28.783,32.0377,69.35,91,17,5.55
396,Dimitrovgrad,RU,2022-03-26 20:58:29,54.2139,49.6184,33.58,96,100,17.81
397,Bielsk Podlaski,PL,2022-03-26 20:58:29,52.7651,23.1865,35.26,57,60,19.08
398,Lagos,NG,2022-03-26 20:58:26,6.5833,3.75,82.63,83,18,6.6
399,Longyearbyen,SJ,2022-03-26 20:58:30,78.2186,15.6401,-4.16,84,20,11.5
400,Beloha,MG,2022-03-26 20:58:30,-25.1667,45.05,69.91,96,24,5.64
401,Melito Di Porto Salvo,IT,2022-03-26 20:58:30,37.9222,15.7714,58.23,82,20,17.27
402,Yar-Sale,RU,2022-03-26 20:58:31,66.8333,70.8333,-11.27,95,47,7.02
403,Show Low,US,2022-03-26 20:53:44,34.2542,-110.0298,75.07,10,0,9.22
404,Ulladulla,AU,2022-03-26 20:58:31,-35.35,150.4667,61.7,88,65,4.18
405,Buta,CD,2022-03-26 20:58:32,2.7858,24.73,75.7,39,100,1.14
406,Makokou,GA,2022-03-26 20:58:32,0.5738,12.8642,73.18,79,89,2.37
407,Bouza,NE,2022-03-26 20:59:33,14.4229,6.0428,81.41,9,16,14.72
408,Kananga,CD,2022-03-26 20:59:33,-5.8958,22.4178,72.28,83,100,3.83
409,Kargasok,RU,2022-03-26 20:59:33,59.0556,80.8572,9.97,94,8,9.19
410,Askino,RU,2022-03-26 20:59:34,56.0901,56.5783,29.12,88,83,18.81
411,Mayumba,GA,2022-03-26 20:59:34,-3.432,10.6554,79.07,89,100,7.02
412,Solna,SK,2022-03-26 20:59:35,49.2231,18.7394,54.32,70,75,4.0
413,Deloraine,AU,2022-03-26 20:59:35,-41.5333,146.6667,54.9,15,100,0.83
414,Bara,NG,2022-03-26 20:59:35,10.3744,10.7288,85.41,10,32,16.78
415,Belmonte,BR,2022-03-26 20:59:36,-15.8631,-38.8828,79.48,76,1,8.21
416,Bethanien,NA,2022-03-26 20:59:36,-26.502,17.1583,77.85,24,67,8.25
417,Tura,IN,2022-03-26 20:59:37,25.5198,90.2201,69.33,85,2,7.29
418,Madimba,TZ,2022-03-26 20:59:37,-10.4,40.3333,78.6,85,3,4.59
419,Sistranda,NO,2022-03-26 20:59:37,63.7256,8.834,33.76,99,100,11.43
420,Iberia,US,2022-03-26 20:59:38,29.9502,-91.7507,80.06,43,0,10.54
421,Mutsu,JP,2022-03-26 20:59:38,41.2894,141.2169,45.95,85,99,15.7
422,Poum,NC,2022-03-26 20:59:39,-20.2333,164.0167,80.01,73,76,14.38
423,Bondoukou,CI,2022-03-26 20:59:39,8.0333,-2.8,86.5,43,61,3.4
424,Quepos,CR,2022-03-26 20:59:39,9.4236,-84.1652,84.7,68,90,7.4
425,Porto Santo,PT,2022-03-26 20:59:40,33.072,-16.3415,62.98,77,20,14.97
426,Rabat,MA,2022-03-26 20:59:02,33.9911,-6.8401,60.15,91,40,6.91
427,Hay River,CA,2022-03-26 20:59:40,60.8156,-115.7999,12.16,79,100,8.05
428,Eyl,SO,2022-03-26 20:59:41,7.9803,49.8164,77.05,65,1,14.88
429,Porbandar,IN,2022-03-26 20:59:41,21.6422,69.6093,79.23,61,2,7.94
430,Muzhi,RU,2022-03-26 20:59:42,65.3667,64.6667,-5.03,97,95,5.1
431,Fare,PF,2022-03-26 20:59:42,-16.7,-151.0167,81.97,72,75,13.18
432,Christchurch,NZ,2022-03-26 20:55:39,-43.5333,172.6333,62.42,88,100,1.14
433,Pisco,PE,2022-03-26 20:58:06,-13.7,-76.2167,73.45,60,0,6.91
434,Kiama,AU,2022-03-26 20:59:43,-34.6833,150.8667,62.38,95,100,1.99
435,Wobulenzi,UG,2022-03-26 20:59:43,0.7283,32.5122,66.42,95,100,2.46
436,Cuamba,MZ,2022-03-26 20:59:44,-14.8031,36.5372,72.45,92,85,2.48
437,Kosh-Agach,RU,2022-03-26 20:59:44,50.0,88.6667,0.36,88,99,2.82
438,Jian,CN,2022-03-26 20:59:44,27.1172,114.9793,55.54,93,99,4.14
439,Varzea Grande,BR,2022-03-26 20:59:45,-15.6467,-56.1325,78.67,78,75,6.91
440,Hakkari,TR,2022-03-26 20:59:45,37.5833,44.1667,18.36,98,99,2.01
441,Luba,GQ,2022-03-26 20:59:46,3.4568,8.5547,80.49,83,53,6.26
442,Nacala,MZ,2022-03-26 20:55:08,-14.5428,40.6728,77.13,87,14,3.58
443,Port Blair,IN,2022-03-26 20:59:46,11.6667,92.75,78.84,94,20,2.3
444,Sol-Iletsk,RU,2022-03-26 20:59:47,51.1631,54.9918,27.37,96,100,7.0
445,Saluzzo,IT,2022-03-26 20:59:47,44.6464,7.4862,55.31,29,40,4.45
446,Valparaiso,CL,2022-03-26 20:54:48,-33.0393,-71.6273,64.63,68,40,6.91
447,Yelizovo,RU,2022-03-26 20:59:48,53.1873,158.3805,14.14,66,0,8.99
448,Shubarkuduk,KZ,2022-03-26 20:59:48,49.1447,56.4872,28.83,93,100,6.42
449,Gap,FR,2022-03-26 20:59:49,44.6667,6.0,34.59,48,25,5.1
450,Diebougou,BF,2022-03-26 20:59:49,10.9667,-3.25,91.53,31,12,1.16
451,Flinders,AU,2022-03-26 20:59:50,-34.5833,150.8552,62.19,94,100,7.0
452,Pangnirtung,CA,2022-03-26 20:59:50,66.1451,-65.7125,21.83,82,100,5.37
453,Am Timan,TD,2022-03-26 20:59:51,11.0297,20.2827,84.9,13,72,7.0
454,Diffa,NE,2022-03-26 21:00:51,13.3154,12.6113,79.39,17,8,14.47
455,Teguise,ES,2022-03-26 21:00:51,29.0605,-13.564,61.02,77,20,8.05
456,Ilhabela,BR,2022-03-26 21:00:52,-23.7781,-45.3581,79.05,87,98,3.09
457,Tomohon,ID,2022-03-26 21:00:52,1.3346,124.8392,65.34,90,87,0.6
458,Zhicheng,CN,2022-03-26 21:00:53,30.2956,111.5047,57.94,74,100,1.81
459,Talara,PE,2022-03-26 21:00:53,-4.5772,-81.2719,76.32,75,100,11.27
460,Narsaq,GL,2022-03-26 21:00:54,60.9167,-46.05,28.62,77,24,0.34
461,Candabong,PH,2022-03-26 21:00:54,9.7343,124.5383,76.91,87,100,5.12
462,Kavieng,PG,2022-03-26 21:00:55,-2.5744,150.7967,82.09,73,100,3.94
463,Nishihara,JP,2022-03-26 21:00:55,26.1842,127.7558,63.68,94,100,16.11
464,Baiquan,CN,2022-03-26 21:00:56,47.5833,126.0833,27.99,89,87,10.09
465,Rio Gallegos,AR,2022-03-26 21:00:57,-51.6226,-69.2181,63.81,40,100,12.88
466,Batagay-Alyta,RU,2022-03-26 21:00:57,67.8006,130.4114,-2.47,86,100,4.97
467,Hit,IQ,2022-03-26 21:00:58,33.6416,42.8251,55.54,31,0,5.93
468,Wattegama,LK,2022-03-26 21:00:59,6.7989,81.4808,72.61,94,1,1.86
469,Solwezi,ZM,2022-03-26 21:00:59,-12.1688,26.3894,62.55,94,94,1.57
470,El Carrizo,MX,2022-03-26 21:01:00,24.0261,-106.8814,82.49,36,99,7.0
471,Atar,MR,2022-03-26 21:01:00,20.5169,-13.0499,76.86,11,32,3.74
472,Maksatikha,RU,2022-03-26 21:01:01,57.797,35.8825,26.74,93,100,14.58
473,Januaria,BR,2022-03-26 21:01:01,-15.4833,-44.3667,84.74,38,16,4.21
474,Codrington,AU,2022-03-26 21:01:02,-38.2667,141.9667,55.35,68,0,4.94
475,Sabang,ID,2022-03-26 21:01:03,5.8933,95.3214,82.63,74,20,8.59
476,Upata,VE,2022-03-26 21:01:04,8.0086,-62.3989,83.89,52,100,6.44
477,Tarragona,ES,2022-03-26 21:01:04,41.129,1.249,54.14,65,40,9.22
478,Ayagoz,KZ,2022-03-26 21:01:04,47.9714,80.4392,25.9,92,100,3.65
479,Dingle,PH,2022-03-26 21:01:05,10.9995,122.6711,76.14,90,93,5.84
480,Ibia,BR,2022-03-26 21:01:05,-19.4783,-46.5389,74.82,71,100,1.54
481,Nalgonda,IN,2022-03-26 21:01:06,17.05,79.2667,79.56,66,35,6.17
482,Riviere-Au-Renard,CA,2022-03-26 21:01:06,48.9957,-64.3971,32.09,95,99,5.95
483,Florianopolis,BR,2022-03-26 20:59:14,-27.6146,-48.5012,74.7,65,20,12.66
484,North Bend,US,2022-03-26 21:01:07,43.4065,-124.2243,69.24,100,100,5.28
485,Bachaquero,VE,2022-03-26 21:01:08,9.9694,-71.1494,88.05,57,100,4.61
486,Fiumicino,IT,2022-03-26 20:59:54,41.7675,12.2291,59.63,82,0,4.61
487,Adelaide,AU,2022-03-26 21:01:09,-34.9333,138.6,70.05,59,0,3.44
488,Yarmouth,US,2022-03-26 21:01:09,41.7057,-70.2286,53.62,76,55,7.0
489,Lantawan,PH,2022-03-26 21:01:10,10.6167,123.9833,75.78,85,95,3.31
490,Havoysund,NO,2022-03-26 21:01:11,70.9963,24.6622,26.83,62,100,19.95
491,Alta Floresta,BR,2022-03-26 21:01:12,-9.8756,-56.0861,78.93,92,100,3.24
492,Hornepayne,CA,2022-03-26 21:01:12,49.2138,-84.7705,14.36,81,100,14.54
493,Ossora,RU,2022-03-26 21:01:13,59.2353,163.0719,6.75,87,17,3.8
494,Belyy Yar,RU,2022-03-26 21:01:13,53.6039,91.3903,23.86,59,40,6.71
495,Lakes Entrance,AU,2022-03-26 21:01:14,-37.8811,147.981,51.17,85,2,5.44
496,Bodajk,HU,2022-03-26 21:01:14,47.3235,18.2331,44.35,43,7,6.51
497,Kil,SE,2022-03-26 21:01:15,59.5072,13.314,31.89,64,96,3.44
498,Margate,GB,2022-03-26 21:01:15,51.3813,1.3862,49.3,85,3,4.0
499,Bongaree,AU,2022-03-26 21:01:16,-27.0797,153.1586,73.22,77,94,6.93
500,Vao,NC,2022-03-26 21:01:17,-22.6667,167.4833,75.99,76,85,13.49
501,Svetlogorsk,BY,2022-03-26 21:02:17,52.6333,29.7333,34.27,65,10,21.16
502,Fairbanks,US,2022-03-26 21:00:03,64.8378,-147.7164,34.48,55,100,0.6
503,Fuente De Oro,CO,2022-03-26 21:02:19,3.4594,-73.6128,79.48,79,100,2.06
504,Hun,LY,2022-03-26 21:02:19,29.1268,15.9477,62.47,14,0,14.94
505,Ahuimanu,US,2022-03-26 21:02:20,21.4447,-157.8378,79.75,61,39,5.99
506,Severo-Yeniseyskiy,RU,2022-03-26 21:02:20,60.3725,93.0408,8.2,88,100,13.44
507,Nizhnevartovsk,RU,2022-03-26 21:02:21,60.9344,76.5531,10.42,67,0,7.0
508,Kuopio,FI,2022-03-26 21:02:22,62.8924,27.677,22.95,54,0,19.57
509,Almeria,ES,2022-03-26 21:01:54,37.1667,-2.3333,49.44,85,87,4.38
510,Varca,IN,2022-03-26 21:02:23,15.2167,73.9167,78.71,83,42,6.49
511,Hervey Bay,AU,2022-03-26 21:02:24,-25.2986,152.8535,73.04,83,55,6.76
512,Lavrentiya,RU,2022-03-26 21:02:24,65.5833,-171.0,9.1,93,99,0.29
513,Bayangol,RU,2022-03-26 21:02:25,50.6977,103.4656,-0.81,95,10,3.8
514,Hambantota,LK,2022-03-26 21:02:25,6.1241,81.1185,77.38,85,5,4.05
515,Chengde,CN,2022-03-26 21:02:26,40.9725,117.9361,33.28,28,0,5.41
516,Kalabo,ZM,2022-03-26 21:02:26,-14.97,22.6814,68.74,83,54,2.91
517,Saint-Pierre,RE,2022-03-26 21:02:27,-21.3393,55.4781,76.91,74,0,4.61
518,Katobu,ID,2022-03-26 21:02:28,-4.9408,122.5276,74.75,95,70,0.98
519,Thinadhoo,MV,2022-03-26 21:02:28,0.5333,72.9333,82.04,70,1,9.95
520,Celestun,MX,2022-03-26 21:02:29,20.8667,-90.4,75.24,50,11,14.52
521,Staritsa,RU,2022-03-26 21:02:29,56.5075,34.9354,26.44,85,100,16.98
522,Acari,PE,2022-03-26 21:02:30,-15.4311,-74.6158,79.56,59,49,9.42
523,Libertador General San Martin,AR,2022-03-26 21:02:30,-23.8064,-64.7876,82.98,34,1,3.74
524,Aklavik,CA,2022-03-26 21:02:31,68.2191,-135.0107,1.96,89,96,7.92
525,Awjilah,LY,2022-03-26 21:02:32,29.1081,21.2869,61.23,21,0,10.22
526,Kihurio,TZ,2022-03-26 21:02:32,-4.4667,38.0667,72.99,88,85,3.49
527,Beringovskiy,RU,2022-03-26 21:02:33,63.05,179.3167,4.86,96,98,3.83
528,Cabo San Lucas,MX,2022-03-26 20:59:42,22.8909,-109.9124,87.62,42,52,5.61
529,Gambo,CF,2022-03-26 21:02:34,4.6482,22.2633,74.23,42,100,0.43
530,Vaitape,PF,2022-03-26 21:02:34,-16.5167,-151.75,81.88,73,11,13.58
531,Apoldu De Jos,RO,2022-03-26 21:02:34,45.8667,23.85,43.63,59,36,6.85
532,Flin Flon,CA,2022-03-26 21:02:35,54.7682,-101.865,9.34,61,75,7.45
533,Hobyo,SO,2022-03-26 21:02:36,5.3505,48.5268,80.58,66,22,13.71
534,Bandarbeyla,SO,2022-03-26 21:02:36,9.4942,50.8122,76.87,63,42,9.82
535,Paramirim,BR,2022-03-26 21:02:37,-13.4425,-42.2389,79.02,56,77,5.35
536,Port Pirie,AU,2022-03-26 21:02:37,-33.1833,138.0167,53.69,51,0,4.7
537,Tiverton,GB,2022-03-26 21:02:38,50.9,-3.4833,52.66,76,0,1.01
538,Mount Hagen,PG,2022-03-26 21:02:38,-5.8581,144.2274,58.32,97,100,0.96
539,Kantang,TH,2022-03-26 21:02:38,7.4054,99.5156,76.75,91,0,2.55
540,Tabat,ID,2022-03-26 21:02:39,-2.635,115.2274,73.72,96,72,0.58
541,Tual,ID,2022-03-26 21:02:39,-5.6667,132.75,82.35,76,100,16.42
542,Kaduna,NG,2022-03-26 21:00:12,10.5222,7.4383,84.27,11,11,13.0
543,Matara,LK,2022-03-26 21:02:40,5.9485,80.5353,75.99,88,6,4.63
544,Paragominas,BR,2022-03-26 21:00:35,-2.9667,-47.4833,76.01,95,81,3.83
545,Batavia,US,2022-03-26 21:02:40,41.85,-88.3126,31.8,62,100,19.57
546,Naryan-Mar,RU,2022-03-26 21:02:41,67.6713,53.087,-7.17,97,100,6.11
547,Baruun-Urt,MN,2022-03-26 21:01:11,46.6806,113.2792,18.25,48,0,6.8
548,Apucarana,BR,2022-03-26 20:59:50,-23.5508,-51.4608,71.73,91,96,3.87
549,Colac,AU,2022-03-26 21:00:24,-38.3333,143.5833,55.17,86,0,3.0
550,Nelson Bay,AU,2022-03-26 21:03:42,-32.7167,152.15,69.01,97,100,7.45
551,Jumla,NP,2022-03-26 21:03:42,29.2747,82.1838,45.18,43,0,4.74
552,Kahului,US,2022-03-26 21:03:42,20.8947,-156.47,71.96,96,83,10.0
553,Miguel Hidalgo,MX,2022-03-26 21:03:43,19.4225,-99.2028,76.42,10,0,3.0
554,Havre-Saint-Pierre,CA,2022-03-26 21:03:43,50.2334,-63.5986,31.03,97,100,13.8
555,Mhlume,SZ,2022-03-26 21:03:44,-26.0333,31.85,67.82,96,83,0.94
556,Bathsheba,BB,2022-03-26 21:03:45,13.2167,-59.5167,79.09,72,100,16.58
557,Eskil,TR,2022-03-26 21:03:45,38.4017,33.4131,34.07,66,46,8.32
558,Sooke,CA,2022-03-26 21:00:43,48.3746,-123.7276,51.58,91,100,6.8
559,Mogadishu,SO,2022-03-26 21:03:46,2.0371,45.3438,81.3,81,25,11.01
560,Cap Malheureux,MU,2022-03-26 21:03:46,-19.9842,57.6142,79.47,83,2,1.99
561,Majene,ID,2022-03-26 21:03:46,-3.5403,118.9707,77.83,85,99,3.13
562,Hwange,ZW,2022-03-26 21:03:47,-18.3693,26.5019,71.42,80,6,1.25
563,Kambove,CD,2022-03-26 21:03:47,-10.8764,26.5969,62.26,93,86,2.55
